StoreID,upc,Qty,sku,pack,uom,StoreProductName,StoreDescription,Price,sprice,Start,End,tax,altupc1,altupc2,altupc3,altupc4,altupc5
12319,#089419003055,0,#210000004425,1,,Warre's Warrior Port 375ml,Warre's Warrior Port 375ml,11.99,0,,,0,,,,,
12319,#856417003451,0,#210000004426,1,,Western Son Blueberry 750ML,Western Son Blueberry 750ML,21.99,0,,,0,,,,,
12319,#859685005813,0,#210000004427,1,,Western Son Vodka Watermelon 750ML*,Western Son Vodka Watermelon 750ML*,21.99,0,,,0,,,,,
12319,#858594004498,-1,#210000004428,1,,Wild Roots Cucumber & Grapefruit Gin 750mL,Wild Roots Cucumber & Grapefruit Gin 750mL,27.99,0,,,0,,,,,
12319,#721059841757,4,#210000004429,1,,Wild Turkey 1.75L,Wild Turkey 1.75L,53.99,0,,,0,,,,,
12319,#195893836963,0,#210000004430,1,,Wolves Rye Project #1 In Collaboration With Willet Family Estate 750mL,Wolves Rye Project #1 In Collaboration With Willet Family Estate 750mL,269.99,0,,,0,,,,,
12319,#699176584102,3,#210000004431,1,,X-Gin 750mL,X-Gin 750mL,49.99,0,,,0,,,,,
12319,#857186006506,0,#210000004432,1,,Yellow Rose American Whiskey 750mL,Yellow Rose American Whiskey 750mL,39.99,0,,,0,,,,,
12319,#857186006025,0,#210000004433,1,,Yellow Rose Bourbon Outlaw 750ML,Yellow Rose Bourbon Outlaw 750ML,65.99,0,,,0,,,,,
12319,#7503005800161,2,#210000004434,1,,YooWe Bacanora 750mL,YooWe Bacanora 750mL,69.99,0,,,0,,,,,
12319,#835603005738,0,#210000004435,1,,Yuho Eternal Embers Junmai Saké,Yuho Eternal Embers Junmai Saké,39.99,0,,,0,,,,,
12319,#869641000028,0,#210000004436,1,,Zephyr Gin 200mL,Zephyr Gin 200mL,19.99,0,,,0,,,,,
12319,#616003265713,0,#210000004437,1,,Zing Zang Strawberry Margarita-Daiquiri Mix 32oz,Zing Zang Strawberry Margarita-Daiquiri Mix 32oz,9.99,0,,,0,,,,,
12319,#300450204523,0,#210000004438,1,,Zyrtec 24hr Allergy 1 Tablet,Zyrtec 24hr Allergy 1 Tablet,2.99,0,,,0,,,,,
12319,#814745010046,0,#210000004440,1,,Carpene Malvolti Prosecco di Conegliano 187mL,Carpene Malvolti Prosecco di Conegliano 187mL,8.99,0,,,0,,,,,
12319,#082184090527,0,#210000004441,1,,Jack Daniel's Black 200mL,Jack Daniel's Black 200mL,11.99,0,,,0,,,,,
12319,#087236001131,0,#210000004442,1,,Remy Martin VSOP 200ml,Remy Martin VSOP 200ml,16.99,0,,,0,,,,,
12319,#876718027147,3,#210000004443,1,,Churchkey Bottle and Can Opener,Churchkey Bottle and Can Opener,2.99,0,,,0,,,,,
12319,#786162338006,-1,#210000004444,1,,Smart Water 1L,Smart Water 1L,3.25,0,,,0,,,,,
12319,#9005128000070,0,#210000004445,1,,Szigeti Cuvée Prestige Sekt,Szigeti Cuvée Prestige Sekt,19.99,0,,,0,,,,,
12319,#086767210128,55,#210000004446,1,,Baileys Original 50mL,Baileys Original 50mL,3.49,0,,,0,,,,,
12319,#3113941213105,21,#210000004447,1,,Billecart Salmon Brut Reserve,Billecart Salmon Brut Reserve,74.99,0,,,0,,,,,
12319,#855880008154,0,#210000004448,1,,On The Rocks Aviation 100 mL,On The Rocks Aviation 100 mL,3.75,0,,,0,,,,,
12319,#855880008123,0,#210000004449,1,,On The Rocks Mai Tai 100mL,On The Rocks Mai Tai 100mL,3.75,0,,,0,,,,,
12319,#862899000345,0,#210000004450,1,,Uno Por Favor Blanco 50mL,Uno Por Favor Blanco 50mL,5.99,0,,,0,,,,,
12319,#617768111055,15,#210000004451,1,,Svedka 50mL,Svedka 50mL,1.69,0,,,0,,,,,
12319,#811538012867,0,#210000004452,1,,1800 Ultimate Margarita Peach 1.75L,1800 Ultimate Margarita Peach 1.75L,28.99,0,,,0,,,,,
12319,#870292000589,0,#210000004454,1,,2012 Caiarossa 'Aria' Rosso di Toscana IGT,2012 Caiarossa 'Aria' Rosso di Toscana IGT,39.99,0,,,0,,,,,
12319,#8033638980187,1,#210000004455,1,,2012 Bastianich Friulano Plus (Magnum),2012 Bastianich Friulano Plus (Magnum),89.99,0,,,0,,,,,
12319,#810029016018,0,#210000004456,1,,2012 Sassetti Istriciaia Querciolina,2012 Sassetti Istriciaia Querciolina,17.99,0,,,0,,,,,
12319,#9120051441209,0,#210000004457,1,,2013 Bründlmayer Steinmassel Riesling Auslese 375mL,2013 Bründlmayer Steinmassel Riesling Auslese 375mL,39.99,0,,,0,,,,,
12319,#736211397966,0,#210000004458,1,,2013 Chateau Maris Las Combes,2013 Chateau Maris Las Combes,28.99,0,,,0,,,,,
12319,#551326995448,0,#210000004459,1,,2013 Domaine Jasmin Côte Rôtie,2013 Domaine Jasmin Côte Rôtie,69.99,0,,,0,,,,,
12319,#716898963012,0,#210000004460,1,,2013 Lechthaler Teroldego Rotaliano,2013 Lechthaler Teroldego Rotaliano,14.99,0,,,0,,,,,
12319,#887656654322,0,#210000004461,1,,2013 Pillow Rd. Chardonnay Russian River Valley,2013 Pillow Rd. Chardonnay Russian River Valley,39.99,0,,,0,,,,,
12319,#8033413610414,0,#210000004462,1,,2014 Anzivino Gattinara Nebbiolo DOCG,2014 Anzivino Gattinara Nebbiolo DOCG,25.99,0,,,0,,,,,
12319,#717888999127,-1,#210000004463,1,,2014 Bodega Colomé Altura Maxima Malbec,2014 Bodega Colomé Altura Maxima Malbec,149.99,0,,,0,,,,,
12319,#097985156952,0,#210000004465,1,,2014 Monopole Blanco Seco CVNE,2014 Monopole Blanco Seco CVNE,23.99,0,,,0,,,,,
12319,#081753814090,0,#210000004466,1,,2014 Numanthia,2014 Numanthia,64.99,0,,,0,,,,,
12319,#833202002547,0,#210000004467,1,,2014 Tabali Talud Cabernet Sauvignon,2014 Tabali Talud Cabernet Sauvignon,24.99,0,,,0,,,,,
12319,#080175724666,5,#210000004468,1,,"De Martino Cinsault Viejas Tinajas, 2015","De Martino Cinsault Viejas Tinajas, 2015",49.99,0,,,0,,,,,
12319,#8018794001624,0,#210000004469,1,,2015 Gini Soave Classico,2015 Gini Soave Classico,16.99,0,,,0,,,,,
12319,#476783687374,0,#210000004470,1,,"Gros Ventre Cerise Vineyard Pinot Noir, 2015","Gros Ventre Cerise Vineyard Pinot Noir, 2015",59.99,0,,,0,,,,,
12319,#663997000097,0,#210000004471,1,,2015 Megas Oenos Skouras,2015 Megas Oenos Skouras,37.99,0,,,0,,,,,
12319,#813114010359,0,#210000004472,1,,2015 Mi Terruño “Mayacaba” Malbec,2015 Mi Terruño “Mayacaba” Malbec,46.99,0,,,0,,,,,
12319,#098709035300,0,#210000004473,1,,2015 Pago de Valdoneje Mencia,2015 Pago de Valdoneje Mencia,15.99,0,,,0,,,,,
12319,#611482321004,0,#210000004474,1,,2016 De Martino Gallardia Cinsault,2016 De Martino Gallardia Cinsault,19.99,0,,,0,,,,,
12319,#745163231006,12,#210000004475,1,,Farina Amarone della Valpolicella 750mL,Farina Amarone della Valpolicella 750mL,45.99,0,,,0,,,,,
12319,#012957930210,0,#210000004476,1,,2016 Fine Disregard Semillon,2016 Fine Disregard Semillon,34.99,0,,,0,,,,,
12319,#715962082130,0,#210000004477,1,,2018 Frog's Leap Cabernet Sauvignon,2018 Frog's Leap Cabernet Sauvignon,69.99,0,,,0,,,,,
12319,#656542434567,0,#210000004478,1,,2016 McIntyre Pinot Noir,2016 McIntyre Pinot Noir,32.99,0,,,0,,,,,
12319,#3423290193660,0,#210000004479,1,,2016 Mission St. Vincent Bordeaux,2016 Mission St. Vincent Bordeaux,16.99,0,,,0,,,,,
12319,#626990105824,0,#210000004480,1,,2016 Painted Rock Estate Red Icon,2016 Painted Rock Estate Red Icon,49.99,0,,,0,,,,,
12319,#727767677620,0,#210000004481,1,,2016 Passopisciaro Passorosso,2016 Passopisciaro Passorosso,44.99,0,,,0,,,,,
12319,#7501014900117,0,#210000004482,1,,2021 Santo Tomas Tempranillo-Cabernet,2021 Santo Tomas Tempranillo-Cabernet,29.99,0,,,0,,,,,
12319,#890841002055,0,#210000004483,1,,2016 Viña Alberdi Rioja Reserva,2016 Viña Alberdi Rioja Reserva,22.99,0,,,0,,,,,
12319,#011699016180,0,#210000004484,1,,2017 J. Moreau & Fils Chablis Valmur Grand Cru,2017 J. Moreau & Fils Chablis Valmur Grand Cru,105.99,0,,,0,,,,,
12319,#855101007027,0,#210000004485,1,,2017 Los Morros Carmenere,2017 Los Morros Carmenere,14.99,0,,,0,,,,,
12319,#855708006591,10,#210000004486,1,,"Piattelli Torrontés, 2017","Piattelli Torrontés, 2017",14.99,0,,,0,,,,,
12319,#7501014900421,0,#210000004487,1,,2017 Santo Tomas Viognier,2017 Santo Tomas Viognier,20.99,0,,,0,,,,,
12319,#000222555888,3,#210000004488,1,,"Yves Cuilleron Cornas Le Village, 2017","Yves Cuilleron Cornas Le Village, 2017",52.99,0,,,0,,,,,
12319,#022882288819,2,#210000004489,1,,2018 Chateau Auney l'Hermitage Graves Blanc,2018 Chateau Auney l'Hermitage Graves Blanc,34.99,0,,,0,,,,,
12319,#556699262315,0,#210000004490,1,,2018 Fragile Rosé,2018 Fragile Rosé,18.99,0,,,0,,,,,
12319,#724624001006,0,#210000004491,1,,2018 J Vineyards Pinot Noir Winemaker's Selection,2018 J Vineyards Pinot Noir Winemaker's Selection,26.99,0,,,0,,,,,
12319,#9120001622542,0,#210000004492,1,,2018 Reinisch Pinot Noir,2018 Reinisch Pinot Noir,24.99,0,,,0,,,,,
12319,#8033300140116,0,#210000004493,1,,"Alberto Longo Le Fossette Puglia Bianco, 2018","Alberto Longo Le Fossette Puglia Bianco, 2018",19.99,0,,,0,,,,,
12319,#019414010116,0,#210000004494,1,,2018 Richter Riesling Mülheimer Zeppelin,2018 Richter Riesling Mülheimer Zeppelin,17.99,0,,,0,,,,,
12319,#660809001129,14,#210000004495,1,,"Livon Pinot Grigio, 2023","Livon Pinot Grigio, 2023",22.99,0,,,0,,,,,
12319,#083722880068,0,#210000004496,1,,2019 Murphy-Goode Sauvignon Blanc,2019 Murphy-Goode Sauvignon Blanc,14.99,0,,,0,,,,,
12319,#812949021806,0,#210000004497,1,,2019 Summer Water Rose,2019 Summer Water Rose,19.99,0,,,0,,,,,
12319,#766871018543,0,#210000004498,1,,2019 Vignobles Vellas Pays D'oc Chardonnay,2019 Vignobles Vellas Pays D'oc Chardonnay,19.99,0,,,0,,,,,
12319,#850003519012,5,#210000004499,1,,21 Seeds Valencia Orange Infused Tequila 750mL,21 Seeds Valencia Orange Infused Tequila 750mL,39.99,0,,,0,,,,,
12319,#195893687015,7,#210000004500,1,,818 Blanco Tequila 750mL,818 Blanco Tequila 750mL,39.99,0,,,0,,,,,
12319,#689768211028,0,#210000004501,1,,Absente Absinthe Liqueur 750ML,Absente Absinthe Liqueur 750ML,46.99,0,,,0,,,,,
12319,#085200028696,0,#210000004502,1,,Amador Rye Finished In Port Barrels 750mL,Amador Rye Finished In Port Barrels 750mL,66.99,0,,,0,,,,,
12319,#898193001597,10,#210000004503,1,,Amaro Montenegro 750mL,Amaro Montenegro 750mL,42.99,0,,,0,,,,,
12319,#047995856052,0,#210000004504,1,,American Spirit Tan,American Spirit Tan,11.49,0,,,0,,,,,
12319,#850409006017,0,#210000004505,1,,Angelisco Tequila Reposado 750ML,Angelisco Tequila Reposado 750ML,44.99,0,,,0,,,,,
12319,#721059001540,0,#210000004506,1,,Appleton Estate Rum Reserve Blend 750mL,Appleton Estate Rum Reserve Blend 750mL,34.99,0,,,0,,,,,
12319,#855352008057,12,#210000004507,1,,Athletic Brewing Run Wild Non-Alcoholic IPA 6pk Cans,Athletic Brewing Run Wild Non-Alcoholic IPA 6pk Cans,11.99,0,,,0,,,,,
12319,#8000400203942,0,#210000004508,1,,Averna Amaro 750ML,Averna Amaro 750ML,39.99,0,,,0,,,,,
12319,#015918050139,0,#210000004509,1,,Bacoo Rum 8yr 750mL,Bacoo Rum 8yr 750mL,29.99,0,,,0,,,,,
12319,#852757002000,0,#210000004510,1,,Balcones Rumble 750ML,Balcones Rumble 750ML,59.99,0,,,0,,,,,
12319,#83664873005,0,#210000004511,1,,Balvenie Scotch 17YR Doublewood 750ML,Balvenie Scotch 17YR Doublewood 750ML,184.99,0,,,0,,,,,
12319,#8527140069046,0,#210000004512,1,,Bare Bone Vodka 750mL,Bare Bone Vodka 750mL,19.99,0,,,0,,,,,
12319,#859270006010,0,#210000004513,1,,Bass Note Cherry Lime Almond Sangria,Bass Note Cherry Lime Almond Sangria,15.99,0,,,0,,,,,
12319,#850045482008,15,#210000004514,1,,Beluga Noble Russian Vodka 750ML,Beluga Noble Russian Vodka 750ML,34.99,0,,,0,,,,,
12319,#087116069732,0,#210000004515,1,,Belvedere 1.75L,Belvedere 1.75L,79.99,0,,,0,,,,,
12319,#852176003466,4,#210000004516,1,,Berentzen Apple Liqueur 750mL,Berentzen Apple Liqueur 750mL,22.99,0,,,0,,,,,
12319,#071817000217,0,#210000004517,1,,Big Red 2L,Big Red 2L,2.69,0,,,0,,,,,
12319,#3113942172111,1,#210000004518,1,,Billecart Salmon Brut Rose 375ML,Billecart Salmon Brut Rose 375ML,69.99,0,,,0,,,,,
12319,#070137005254,-6,#210000004519,1,,Black & Mild Wood Tip 5pk,Black & Mild Wood Tip 5pk,5.99,0,,,0,,,,,
12319,#081434710260,0,#210000004520,1,,Black Box Red Sangria 500mL,Black Box Red Sangria 500mL,1.99,0,,,0,,,,,
12319,#853513007000,4,#210000004521,1,,Black Eye Vodka 750mL,Black Eye Vodka 750mL,32.99,0,,,0,,,,,
12319,#752830059290,0,#210000004522,1,,Blackened Whiskey 750mL,Blackened Whiskey 750mL,51.99,0,,,0,,,,,
12319,#071990095116,11,#210000004523,1,,Blue Moon Belgian White 6pk Bottles,Blue Moon Belgian White 6pk Bottles,11.78,0,,,0,,,,,
12319,#818490014311,0,#210000004524,1,,Blue Norther Wild BlackBerry Hard Seltzer 6pk Cans,Blue Norther Wild BlackBerry Hard Seltzer 6pk Cans,11.99,0,,,0,,,,,
12319,#850014675493,0,#210000004525,1,,Boochcraft Organic Hard Kombucha Apple Jasmine 6pk,Boochcraft Organic Hard Kombucha Apple Jasmine 6pk,15.99,0,,,0,,,,,
12319,#786992211685,0,#210000004526,1,,Bounty Premium Dark Rum 1L,Bounty Premium Dark Rum 1L,27.99,0,,,0,,,,,
12319,#853826005175,0,#210000004527,1,,Breckenridge Gin 750ML,Breckenridge Gin 750ML,26.99,0,,,0,,,,,
12319,#018200202506,0,#210000004528,1,,Bud Light Platinum Seltzer Variety 6pk Cans,Bud Light Platinum Seltzer Variety 6pk Cans,10.99,0,,,0,,,,,
12319,#835603005868,0,#210000004530,1,,Bushido Ginjo Genshu Sake 180ml Cans,Bushido Ginjo Genshu Sake 180ml Cans,6.99,0,,,0,,,,,
12319,#079753001145,0,#210000004531,1,,Calamity Texas Gin 750mL,Calamity Texas Gin 750mL,19.99,0,,,0,,,,,
12319,#085000017302,0,#210000004532,1,,Camarena Reposado 1.75L,Camarena Reposado 1.75L,49.99,0,,,0,,,,,
12319,#085000017326,10,#210000004533,1,,Camarena Reposado 750mL,Camarena Reposado 750mL,29.99,0,,,0,,,,,
12319,#080686824046,0,#210000004534,1,,Canadian Club 9yr Reserve 750mL,Canadian Club 9yr Reserve 750mL,22.99,0,,,0,,,,,
12319,#087000201156,7,#210000004535,1,,Captain Morgan Original Spiced 1.75L,Captain Morgan Original Spiced 1.75L,39.99,0,,,0,,,,,
12319,#853117005006,1,#210000004536,1,,Chareau 50 750mL,Chareau 50 750mL,42.99,0,,,0,,,,,
12319,#024100117734,0,#210000004537,1,,Cheez It Extra Cheesy 3oz,Cheez It Extra Cheesy 3oz,2.69,0,,,0,,,,,
12319,#080432400401,0,#210000004538,1,,Chivas Regal Extra 750ML,Chivas Regal Extra 750ML,49.99,0,,,0,,,,,
12319,#852935001153,10,#210000004539,1,,Chopin Vodka 750mL,Chopin Vodka 750mL,32.99,0,,,0,,,,,
12319,#08257509,0,#210000004540,1,,Ciroc Brandy VS 750ML,Ciroc Brandy VS 750ML,43.99,0,,,0,,,,,
12319,#8437013189668,0,#210000004541,1,,Cñia Mata Vermouth Tinto Reserva 750mL,Cñia Mata Vermouth Tinto Reserva 750mL,19.99,0,,,0,,,,,
12319,#018227459570,5,#210000004542,1,,Coco Sky Coconut Cream Liqueur 750mL,Coco Sky Coconut Cream Liqueur 750mL,23.99,0,,,0,,,,,
12319,#865725000151,0,#210000004543,1,,Community Brewing Brite Side Craft Hard Seltzer 12pk Cans,Community Brewing Brite Side Craft Hard Seltzer 12pk Cans,12.99,0,,,0,,,,,
12319,#086003254008,0,#210000004544,1,,2019 Cooper and Thief Cellarmasters Red Wine Blend,2019 Cooper and Thief Cellarmasters Red Wine Blend,32.99,0,,,0,,,,,
12319,#720815930148,0,#210000004545,1,,Corralejo Tequila Silver 1.75L,Corralejo Tequila Silver 1.75L,49.99,0,,,0,,,,,
12319,#848557000001,0,#210000004546,1,,Crabbies Ginger Beer 4pk,Crabbies Ginger Beer 4pk,9.99,0,,,0,,,,,
12319,#7755204000785,0,#210000004547,1,,Cuatro G's Pisco Acholado Blend 750ML,Cuatro G's Pisco Acholado Blend 750ML,36.99,0,,,0,,,,,
12319,#856065002059,4,#210000004548,1,,Deep Eddy Vodka 1.75L,Deep Eddy Vodka 1.75L,39.99,0,,,0,,,,,
12319,#080686315056,4,#210000004549,1,,Dekuyper Blackberry Brandy 750mL,Dekuyper Blackberry Brandy 750mL,11.99,0,,,0,,,,,
12319,#080686319030,0,#210000004550,1,,Dekuyper Buttershots 750ML,Dekuyper Buttershots 750ML,11.99,0,,,0,,,,,
12319,#080686326021,1,#210000004551,1,,Dekuyper Cherry Brandy 750mL,Dekuyper Cherry Brandy 750mL,11.99,0,,,0,,,,,
12319,#080686320036,8,#210000004552,1,,Dekuyper Creme De Cocoa Dark 750mL,Dekuyper Creme De Cocoa Dark 750mL,11.99,0,,,0,,,,,
12319,#080686344407,2,#210000004553,1,,Dekuyper Kirschwasser 750mL,Dekuyper Kirschwasser 750mL,13.99,0,,,0,,,,,
12319,#080480230029,14,#210000004554,1,,Dewars White Label 750ML,Dewars White Label 750ML,29.99,0,,,0,,,,,
12319,#711629001315,2,#210000004555,1,,Diamond Reserve Spiced Rum 750mL,Diamond Reserve Spiced Rum 750mL,16.99,0,,,0,,,,,
12319,#5099873027301,8,#210000004556,1,,Diplomatico Reserva Exclusiva 750ML,Diplomatico Reserva Exclusiva 750ML,44.99,0,,,0,,,,,
12319,#050037016420,7,#210000004557,1,,Disaronno Amaretto 1.75L,Disaronno Amaretto 1.75L,68.99,0,,,0,,,,,
12319,#5203133291085,0,#210000004559,1,,2017 Domaine Sigalas Assyrtiko,2017 Domaine Sigalas Assyrtiko,24.99,0,,,0,,,,,
12319,#7416388130674,8,#210000004560,1,,Don Fulano Blanco 100 Proof 750mL,Don Fulano Blanco 100 Proof 750mL,93.99,0,,,0,,,,,
12319,#028400357265,-1,#210000004561,1,,Doritos Flamas 2.5oz,Doritos Flamas 2.5oz,3.19,0,,,0,,,,,
12319,#085000003831,0,#210000004562,1,,E&J Brandy VSOP 375ML,E&J Brandy VSOP 375ML,7.99,0,,,0,,,,,
12319,#666888333121,0,#210000004563,1,,El Cantinero Chamoy de Barrio 8oz,El Cantinero Chamoy de Barrio 8oz,14.99,0,,,0,,,,,
12319,#888555666245,0,#210000004564,1,,El Cantinero Chicha Morada 8oz,El Cantinero Chicha Morada 8oz,14.99,0,,,0,,,,,
12319,#860001229318,0,#210000004565,1,,El Sativo Tequila Blanco 1L,El Sativo Tequila Blanco 1L,44.99,0,,,0,,,,,
12319,#096749472215,0,#210000004566,1,,Elijah Craig Barrel Proof 750mL,Elijah Craig Barrel Proof 750mL,109.99,0,,,0,,,,,
12319,#022000019080,0,#210000004567,1,,Extra Cinnamon Gum 15 Sticks,Extra Cinnamon Gum 15 Sticks,1.79,0,,,0,,,,,
12319,#695521151449,3,#210000004568,1,,Ferrand Dry Curacao 750ML,Ferrand Dry Curacao 750ML,34.99,0,,,0,,,,,
12319,#7503018079004,9,#210000004569,1,,G4 Tequila Blanco 80 750mL,G4 Tequila Blanco 80 750mL,52.99,0,,,0,,,,,
12319,#851756002141,10,#210000004570,1,,Garrison Brothers Bourbon Small Batch 750mL,Garrison Brothers Bourbon Small Batch 750mL,89.99,0,,,0,,,,,
12319,#052000338768,0,#210000004571,1,,Gatorade Orange 32oz,Gatorade Orange 32oz,3.99,0,,,0,,,,,
12319,#088076006232,0,#210000004572,1,,George Dickel 12 Whiskey 750mL,George Dickel 12 Whiskey 750mL,29.99,0,,,0,,,,,
12319,#769398000947,0,#210000004573,1,,GinRaw Gastronomic Gin 750ML,GinRaw Gastronomic Gin 750ML,49.99,0,,,0,,,,,
12319,#081753830083,0,#210000004574,1,,Glenmorangie Spios 750ML,Glenmorangie Spios 750ML,99.99,0,,,0,,,,,
12319,#649188900490,9,#210000004575,1,,Grand Marnier Orange Liqueur 1.75L,Grand Marnier Orange Liqueur 1.75L,96.99,0,,,0,,,,,
12319,#812482007848,0,#210000004576,1,,Grappa Italiana Caffo 750ml,Grappa Italiana Caffo 750ml,29.99,0,,,0,,,,,
12319,#861602000412,0,#210000004577,1,,Gray Whale Gin 750ML,Gray Whale Gin 750ML,39.99,0,,,0,,,,,
12319,#855675001407,0,#210000004578,1,,Greenbar Fruitlab Hibiscus Liqueur 750mL,Greenbar Fruitlab Hibiscus Liqueur 750mL,29.99,0,,,0,,,,,
12319,#639737622195,0,#210000004579,1,,"Guillemard Clerc Puligny-Montrachet ""Les Meix""  2017","Guillemard Clerc Puligny-Montrachet ""Les Meix""  2017",62.99,0,,,0,,,,,
12319,#083820104011,6,#210000004580,1,,Guinness Draught Stout 11.2oz 6pk Bottles,Guinness Draught Stout 11.2oz 6pk Bottles,12.35,0,,,0,,,,,
12319,#631160816448,0,#210000004581,1,,Hacienda De Chihuahua Sotol Plata 750mL,Hacienda De Chihuahua Sotol Plata 750mL,44.99,0,,,0,,,,,
12319,#088110150556,16,#210000004582,1,,Hennessy VS 750mL,Hennessy VS 750mL,59.99,0,,,0,,,,,
12319,#815079020404,0,#210000004583,1,,Heritage Distilling Brown Sugar Bourbon 750ML,Heritage Distilling Brown Sugar Bourbon 750ML,22.99,0,,,0,,,,,
12319,#876718028526,0,#210000004584,1,,Ho Ho Oh No Gift Bag,Ho Ho Oh No Gift Bag,3.99,0,,,0,,,,,
12319,#675747001117,0,#210000004585,1,,Hofbrau Munchen Original 6pk Bottles,Hofbrau Munchen Original 6pk Bottles,11.99,0,,,0,,,,,
12319,#080686835349,11,#210000004586,1,,Hornitos Plata 1.75L,Hornitos Plata 1.75L,59.99,0,,,0,,,,,
12319,#080686835325,19,#210000004587,1,,Hornitos Plata 750mL,Hornitos Plata 750mL,29.99,0,,,0,,,,,
12319,#040232690587,3,#210000004588,1,,Horse Soldier Reserve Barrel Strength Bourbon Whiskey 750mL,Horse Soldier Reserve Barrel Strength Bourbon Whiskey 750mL,96.99,0,,,0,,,,,
12319,#736040012856,0,#210000004589,1,,Hpnotiq 34 375ML,Hpnotiq 34 375ML,15.99,0,,,0,,,,,
12319,#3554770007723,0,#210000004590,1,,Hugues Godmé Blanc de Noirs NV,Hugues Godmé Blanc de Noirs NV,59.99,0,,,0,,,,,
12319,#854493005116,0,#210000004591,1,,Ironroot Promethean Straight Bourbon 750mL,Ironroot Promethean Straight Bourbon 750mL,58.99,0,,,0,,,,,
12319,#857262003092,0,#210000004592,1,,Ivy Mountain Appalachian Corn Whiskey 750mL,Ivy Mountain Appalachian Corn Whiskey 750mL,49.99,0,,,0,,,,,
12319,#080432500187,7,#210000004593,1,,Jameson Irish Whiskey 1.75L,Jameson Irish Whiskey 1.75L,74.99,0,,,0,,,,,
12319,#080686005056,0,#210000004594,1,,Jim Beam Devils Cut 1.75L,Jim Beam Devils Cut 1.75L,46.99,0,,,0,,,,,
12319,#080686018094,6,#210000004595,1,,Jim Beam Double Oak 750mL,Jim Beam Double Oak 750mL,27.99,0,,,0,,,,,
12319,#080686001072,0,#210000004596,1,,Jim Beam Red Stag 1.75L,Jim Beam Red Stag 1.75L,33.99,0,,,0,,,,,
12319,#080686010401,0,#210000004597,1,,Jim Beam Rye 750mL,Jim Beam Rye 750mL,27.99,0,,,0,,,,,
12319,#087647112334,0,#210000004598,1,,John Barr Blended Scotch Whisky 1.75L,John Barr Blended Scotch Whisky 1.75L,36.99,0,,,0,,,,,
12319,#089552002724,0,#210000004599,1,,John L Sullivan Bourbon Cask 80 750ml,John L Sullivan Bourbon Cask 80 750ml,27.99,0,,,0,,,,,
12319,#088076177703,0,#210000004600,1,,Johnnie Walker Double Black 750ML,Johnnie Walker Double Black 750ML,59.99,0,,,0,,,,,
12319,#852196004047,0,#210000004602,1,,Lakewood Brewery The Temptress 12oz 4pk Bottles,Lakewood Brewery The Temptress 12oz 4pk Bottles,14.09,0,,,0,,,,,
12319,#096749031559,21,#210000004603,1,,Larceny Bourbon Small Batch 92 750ml,Larceny Bourbon Small Batch 92 750ml,32.99,0,,,0,,,,,
12319,#555338443377,2,#210000004604,1,,Letherbee Fernet 750mL,Letherbee Fernet 750mL,34.99,0,,,0,,,,,
12319,#812482003963,0,#210000004605,1,,Caffo Limoncino dell'Isola 700mL,Caffo Limoncino dell'Isola 700mL,22.99,0,,,0,,,,,
12319,#860272001484,5,#210000004606,1,,Long Drink Cranberry 6pk Cans,Long Drink Cranberry 6pk Cans,17.99,0,,,0,,,,,
12319,#753807450010,1,#210000004607,1,,Longhorn Whiskey 750mL,Longhorn Whiskey 750mL,27.99,0,,,0,,,,,
12319,#086891026237,0,#210000004608,1,,Luxardo Wicker Maraschino 750mL,Luxardo Wicker Maraschino 750mL,37.99,0,,,0,,,,,
12319,#040000474173,-1,#210000004609,1,,M&M's Almond Share Size 2.83oz,M&M's Almond Share Size 2.83oz,2.49,0,,,0,,,,,
12319,#811538013697,0,#210000004610,1,,Maestro Dobel Humito Smoked Silver Tequila  750ml,Maestro Dobel Humito Smoked Silver Tequila  750ml,58.99,0,,,0,,,,,
12319,#818252020901,0,#210000004611,1,,Maison No 9 Rosé (Post Malone),Maison No 9 Rosé (Post Malone),23.99,0,,,0,,,,,
12319,#7500462090630,4,#210000004612,1,,Maracumbe Mexican White Rum 750mL,Maracumbe Mexican White Rum 750mL,33.99,0,,,0,,,,,
12319,#876718010422,0,#210000004613,1,,Marble Flask 6oz,Marble Flask 6oz,14.99,0,,,0,,,,,
12319,#080432113226,0,#210000004614,1,,Martell VSOP 750mL,Martell VSOP 750mL,54.99,0,,,0,,,,,
12319,#009988776655,0,#210000004616,1,,Martin House S’mores Stout 4pk Cans,Martin House S’mores Stout 4pk Cans,11.99,0,,,0,,,,,
12319,#810108010227,0,#210000004617,1,,Martin Miller's Gin 750mL,Martin Miller's Gin 750mL,38.99,0,,,0,,,,,
12319,#073390013882,7,#210000004618,1,,Mentos Pure White 15 Pieces,Mentos Pure White 15 Pieces,2.79,0,,,0,,,,,
12319,#837654445549,0,#210000004619,1,,Mi Casa Tequila Blanco 750mL,Mi Casa Tequila Blanco 750mL,49.99,0,,,0,,,,,
12319,#018200966248,3,#210000004620,1,,Michelob Ultra 18pk Bottles,Michelob Ultra 18pk Bottles,27.89,0,,,0,,,,,
12319,#850015899003,12,#210000004621,1,,Mijenta Blanco 750mL,Mijenta Blanco 750mL,52.99,0,,,0,,,,,
12319,#034100575090,4,#210000004622,1,,Miller Lite 12pk Bottles,Miller Lite 12pk Bottles,18.16,0,,,0,,,,,
